,Name,Title
219,man,['cab driver']
220,man,[]
221,man,['trader']
222,man,[]
223,man,[]
224,man,[]
225,man,['carpenter']
226,man,[]
227,man,['owner']
228,man,['carpenter']
229,man,[]
230,man,[]
231,man,[]
232,man,['messenger']
233,man,['servant']
234,man,['tailor']
235,man,['trader']
236,man,[]
237,man,[]
238,man,['construction worker']
239,man,['waiter']
240,man,['plumber']
241,man,['carpenter']
242,man,['teacher']
243,man,['cashier']
244,man,['barber']
245,man,['waiter']
246,man,['carpenter']
247,man,[]
248,man,['cook']
249,man,[]
250,man,['baker']
251,man,['carpenter']
252,man,['waiter']
253,man,[]
254,man,['barman']
255,man,['courier']
256,man,[]
257,man,['mechanic']
258,man,[]
259,man,['cook']
260,man,[]
261,man,['plumber']
262,man,['taxi driver']
263,man,[]
264,man,['maid']
265,man,[]
266,man,['barber']
267,man,['barber']
268,man,[]
269,man,['carpenter']
270,man,['carpenter']
271,man,['teacher']
272,man,['owner']
273,man,['salesman']
274,man,['therapist']
275,man,['teacher']
276,man,['barber']
277,man,[]
278,man,['cook']
279,man,[]
280,man,[]
281,man,[]
282,man,['printer']
283,man,['carpenter']
284,man,[]
285,man,['servant']
286,man,[]
287,man,[]
288,man,"['janitor', 'waiter']"
289,man,[]
290,man,['hunter']
291,man,[]
292,man,[]
293,man,[]
294,man,[]
295,man,[]
296,man,['trader']
297,man,['butcher']
298,man,['trader']
299,man,[]
300,man,[]
301,man,['salesman']
302,man,['hunter']
303,man,[]
304,man,[]
305,man,['carpenter']
306,man,['scribe']
307,man,[]
308,man,[]
309,man,[]
310,man,[]
311,man,[]
312,man,[]
313,man,['plumber']
314,man,[]
315,man,['hunter']
316,man,[]
317,man,['messenger']
318,man,['baker']
319,man,[]
320,man,[]
321,man,['tailor']
322,man,[]
323,man,['barber']
324,man,"['servant', 'businessman']"
325,man,['tanner']
326,man,['courier']
327,man,['carpenter']
328,man,[]
329,man,['janitor']
330,man,['carpenter']
331,man,[]
332,man,['maid']
333,man,[]
334,man,[]
335,man,['hunter']
336,man,['mechanical engineer']
337,man,['baker']
338,man,[]
339,man,[]
340,man,['mechanic']
341,man,[]
342,man,[]
343,man,['cook']
344,man,['clerk']
345,man,[]
346,man,[]
347,man,[]
348,man,[]
349,man,[]
350,man,['maid']
351,man,['mechanic']
352,man,[]
353,man,['doctor']
354,man,[]
355,man,[]
356,man,['janitor']
357,man,['mechanic']
358,man,[]
359,man,['singer']
360,man,['maid']
361,man,[]
362,man,['janitor']
363,man,['carpenter']
364,man,['maid']
365,man,['carpenter']
366,man,[]
367,man,[]
368,man,[]
369,man,['cook']
370,man,"['carpenter', 'weaver']"
371,man,['carpenter']
372,man,['courier']
373,man,[]
374,man,[]
375,man,['carpenter']
376,man,['servant']
377,man,['magician']
378,man,[]
379,man,[]
380,man,[]
381,man,['carpenter']
382,man,[]
383,man,['mechanic']
384,man,"['mechanic', 'engineer']"
385,man,"['courier', 'courier']"
386,man,[]
387,man,[]
388,man,['mechanic']
389,man,['laborer']
390,man,[]
391,man,['teacher']
392,man,[]
393,man,['cab driver']
394,man,['spinner']
395,man,[]
396,man,['clerk']
397,man,['teacher']
398,man,['plumber']
399,man,['carpenter']
400,man,[]
401,man,[]
402,man,['butcher']
403,man,[]
404,man,[]
405,man,['mechanic']
406,man,['salesman']
407,man,[]
408,man,['dealer']
409,man,[]
410,man,['servant']
411,man,['salesman']
412,man,[]
413,man,[]
414,man,['maid']
415,man,['mechanic']
416,man,['tailor']
417,man,['baker']
418,man,"['tailor', 'tailor']"
419,man,['factory worker']
420,man,['carpenter']
421,man,['teacher']
422,man,['baker']
423,man,['mechanic']
424,man,['janitor']
425,man,[]
426,man,[]
427,man,[]
428,man,['maid']
429,man,['polisher']
430,man,[]
431,man,['steward']
432,man,[]
433,man,[]
434,man,['consultant']
435,man,[]
436,man,['tailor']
437,man,[]
438,man,['painter']
439,man,['manager']
440,man,[]
441,man,[]
442,man,[]
443,man,['hunter']
444,man,[]
445,man,['painter']
446,man,['maid']
447,man,[]
448,man,['maid']
449,man,['maid']
450,man,[]
451,man,[]
452,man,['drug dealer']
453,man,['baker']
454,man,[]
455,man,['courier']
456,man,['dressmaker']
457,man,['taxi driver']
458,man,[]
459,man,['baker']
460,man,['servant']
461,man,[]
462,man,[]
463,man,[]
464,man,['taxi driver']
465,man,['carpenter']
466,man,['clerk']
467,man,[]
468,man,[]
469,man,['tailor']
470,man,[]
471,man,[]
472,man,[]
473,man,['builder']
474,man,"['baker', 'carpenter']"
475,man,[]
476,man,['carpenter']
477,man,[]
478,man,['barman']
479,man,['carpenter']
480,man,[]
481,man,[]
482,man,['janitor']
483,man,['manager']
484,man,['driver']
485,man,['shoe cleaner']
486,man,[]
487,man,[]
488,man,['carpenter']
489,man,['janitor']
490,man,['servant']
491,man,"['messenger', 'courier']"
492,man,[]
493,man,[]
494,man,[]
495,man,['cutter']
496,man,['driver']
497,man,['servant']
498,man,[]
499,man,[]
500,man,[]
501,man,['clerk']
502,man,[]
503,man,['waiter']
504,man,[]
505,man,['servant']
506,man,['baker']
507,man,['teacher']
508,man,[]
509,man,[]
510,man,[]
511,man,['weaver']
512,man,['builder']
513,man,[]
514,man,['barista']
515,man,['magician']
516,man,['carpenter']
517,man,['butcher']
518,man,['printer']
519,man,[]
520,man,['clerk']
521,man,[]
522,man,['coach']
523,man,"['carpenter', 'carpenter']"
524,man,[]
525,man,['magician']
526,man,"['teacher', 'student']"
527,man,[]
528,man,[]
529,man,['designer']
530,man,[]
531,man,['janitor']
532,man,['servant']
533,man,[]
534,man,[]
535,man,['mechanic']
536,man,['carpenter']
537,man,['cashier']
538,man,[]
539,man,[]
540,man,['weaver']
541,man,['butcher']
542,man,['messenger']
543,man,['maid']
544,man,[]
545,man,"['waiter', 'assistant']"
546,man,[]
547,man,['weaver']
548,man,[]
549,man,[]
550,man,[]
551,man,['carpenter']
552,man,[]
553,man,[]
554,man,['shoemaker']
555,man,['servant']
556,man,[]
557,man,['mechanic']
558,man,['printer']
559,man,[]
560,man,[]
561,man,['waiter']
562,man,[]
563,man,[]
564,man,['taxi driver']
565,man,['salesman']
566,man,['hotel clerk']
567,man,['teacher']
568,man,[]
569,man,['baker']
570,man,[]
571,man,['cook']
572,man,['taxi driver']
573,man,[]
574,man,['janitor']
575,man,[]
576,man,[]
577,man,['courier']
578,man,['mechanical engineer']
579,man,['barber']
580,man,[]
581,man,[]
582,man,['laborer']
583,man,[]
584,man,[]
585,man,['mechanic']
586,man,['salesman']
587,man,['clerk']
588,man,['mechanic']
589,man,['weaver']
590,man,[]
591,man,['mechanic']
592,man,[]
593,man,[]
594,man,['maid']
595,man,[]
596,man,[]
597,man,['clerk']
598,man,['mechanic']
599,man,['barber']
600,man,['trader']
601,man,[]
602,man,[]
603,man,['laborer']
604,man,['clerk']
605,man,[]
606,man,['salesman']
607,man,[]
608,man,['taxi driver']
609,man,[]
610,man,[]
611,man,['maid']
612,man,['magician']
613,man,['farmer']
614,man,[]
615,man,[]
616,man,"['tailor', 'maid']"
617,man,['maid']
618,man,['weaver']
619,man,['maid']
620,man,['fishmonger']
621,man,[]
622,man,['baker']
623,man,[]
624,man,['salesman']
625,man,['carpenter']
626,man,['butcher']
627,man,['servant']
628,man,['taxi driver']
629,man,['maid']
630,man,[]
631,man,['salesman']
632,man,['shopkeeper']
633,man,['taxi driver']
634,man,['horse trainer']
635,man,['salesman']
636,man,"['messenger', 'courier']"
637,man,[]
638,man,[]
639,man,['clerk']
640,man,['courier']
641,man,['dealer']
642,man,['horse trainer']
643,man,"['carpenter', 'manufacturer']"
644,man,['mechanic']
645,man,['dealer']
646,man,[]
647,man,[]
648,man,['magician']
649,man,['merchant merchant']
650,man,['carpenter']
651,man,[]
652,man,[]
653,man,['driver']
654,man,['maid']
655,man,['butcher']
656,man,[]
657,man,[]
658,man,['maid']
659,man,['barber']
660,man,['cleaner']
661,man,[]
662,man,['mechanic']
663,man,[]
664,man,['tailor']
665,man,[]
666,man,['butcher']
667,man,['barber']
668,man,['salesman']
669,man,['construction worker']
670,man,['house painter']
671,man,[]
672,man,['owner']
673,man,[]
674,man,['cook']
675,man,['shoemaker']
676,man,['tailor']
677,man,['tailor']
678,man,['taxi driver']
679,man,[]
680,man,['factory worker']
681,man,[]
682,man,[]
683,man,['messenger']
684,man,['taxi driver']
685,man,['magician']
686,man,[]
687,man,[]
688,man,['carpenter']
689,man,['magician']
690,man,['manager']
691,man,['janitor']
692,man,['shoemaker']
693,man,[]
694,man,[]
695,man,['maid']
696,man,['taxi driver']
697,man,[]
698,man,['tailor']
699,man,['butcher']
700,man,[]
701,man,[]
702,man,['plumber']
703,man,['salesman']
704,man,[]
705,man,[]
706,man,['shoemaker']
707,man,[]
708,man,['mechanical engineer']
709,man,[]
710,man,['factory worker']
711,man,['grocer']
712,man,['mechanical engineer']
713,man,[]
714,man,['caretaker']
715,man,['printer']
716,man,['cook']
717,man,[]
718,man,[]
719,man,['operator']
720,man,[]
721,man,[]
722,man,['butcher']
723,man,['carpenter']
724,man,['dealer']
725,man,"['carpenter', 'carpenter']"
726,man,['therapist']
727,man,['baker']
728,man,['tailor']
729,man,['mechanic']
730,man,['shoe shiner']
731,man,['mechanic']
732,man,[]
733,man,['printer']
734,man,[]
735,man,['merchant']
736,man,[]
737,man,['peddler']
738,man,['salesman']
739,man,[]
740,man,['carpenter']
741,man,['taxi driver']
742,man,[]
743,man,[]
744,man,['barber']
745,man,[]
746,man,[]
747,man,['servant']
748,man,['maid']
749,man,['weaver']
750,man,['housekeeper']
751,man,[]
752,man,['cab driver']
753,man,[]
754,man,[]
755,man,['salesman']
756,man,['maid']
757,man,['salesman']
758,man,['weaver']
759,man,[]
760,man,['mechanic']
761,man,[]
762,man,[]
763,man,['scout']
764,man,['crafter']
765,man,['clerk']
766,man,[]
767,man,[]
768,man,['trader']
769,man,['waiter']
770,man,[]
771,man,[]
772,man,['janitor']
773,man,['carpenter']
774,man,['barber']
775,man,['janitor']
776,man,['mechanical engineer']
777,man,[]
778,man,['baker']
779,man,['cashier']
780,man,['builder']
781,man,['servant']
782,man,[]
783,man,[]
784,man,[]
785,man,[]
786,man,[]
787,man,[]
788,man,['hunter']
789,man,[]
790,man,[]
791,man,[]
792,man,[]
793,man,[]
794,man,['baker']
795,man,[]
796,man,[]
797,man,['taxi driver']
798,man,['waiter']
799,man,[]
800,man,['paper cutter']
801,man,['taxi driver']
802,man,['servant']
803,man,['mechanic']
804,man,[]
805,man,['carpenter']
806,man,"['printer', 'printer']"
807,man,[]
808,man,['tailor']
809,man,[]
810,man,['printer']
811,man,['courier']
812,man,['waiter']
813,man,[]
814,man,['messenger']
815,man,['owner']
816,man,['carpenter']
817,man,[]
818,man,['butcher']
819,man,['fishmonger']
820,man,['cook']
821,man,['mechanic']
822,man,[]
823,man,[]
824,man,['trader']
825,man,['tailor']
826,man,['cab driver']
827,man,['teacher']
828,man,['dealer']
829,man,[]
830,man,['shopkeeper']
831,man,['factory worker']
832,man,[]
833,man,[]
834,man,[]
835,man,['butcher']
836,man,['grocer']
837,man,['maid']
838,man,['construction worker']
839,man,[]
840,man,['trader']
841,man,['maid']
842,man,['carpenter']
843,man,['maid']
844,man,"['carpenter', 'builder']"
845,man,['driver']
846,man,['printer']
847,man,[]
848,man,"['salesman', 'merchant']"
849,man,[]
850,man,['cook']
851,man,['printer']
852,man,[]
853,man,['housekeeper']
854,man,['servant']
855,man,['salesman']
856,man,['butcher']
857,man,['trader']
858,man,['baker']
859,man,['salesman']
860,man,[]
861,man,['cook']
862,man,['tailor']
863,man,"['shopkeeper', 'carpenter']"
864,man,['shopkeeper']
865,man,['printer']
866,man,['taxi driver']
867,man,[]
868,man,['painter']
869,man,"['mechanic', 'carpenter']"
870,man,['carpenter']
871,man,"['barber', 'assistant']"
872,man,['taxi driver']
873,man,['baker']
874,man,[]
875,man,[]
876,man,['carpenter']
877,man,['waiter']
878,man,['salesman']
879,man,[]
880,man,['grocer']
881,man,['courier']
882,man,[]
883,man,['weaver']
884,man,['maid']
885,man,['salesman']
886,man,[]
887,man,['courier']
888,man,['contractor']
889,man,"['barber', 'manager']"
890,man,['cab driver']
891,man,['carpenter']
892,man,['mechanic']
893,man,['timekeeper']
894,man,[]
895,man,[]
896,man,['street vendor']
897,man,[]
898,man,['trader']
899,man,[]
900,man,[]
901,man,['fishmonger']
902,man,['taxi driver']
903,man,['builder']
904,man,['baker']
905,man,[]
906,man,"['janitor', 'doctor']"
907,man,"['courier', 'courier']"
908,man,['carpenter']
909,man,['salesman']
910,man,[]
911,man,['waiter']
912,man,['butcher']
913,man,['mechanic']
914,man,[]
915,man,['salesman']
916,man,[]
917,man,['clerk']
918,man,[]
919,man,['manufacturer']
920,man,[]
921,man,['salesman']
922,man,['messenger']
923,man,[]
924,man,[]
925,man,['barber']
926,man,[]
927,man,[]
928,man,['carpenter']
929,man,['messenger']
930,man,[]
931,man,[]
932,man,[]
933,man,['salesman']
934,man,['manager']
935,man,['supervisor']
936,man,['laborer']
937,man,['carpenter']
938,man,[]
939,man,['carpenter']
940,man,[]
941,man,[]
942,man,['servant']
943,man,['taxi driver']
944,man,['trader']
945,man,"['butcher', 'baker']"
946,man,[]
947,man,['salesman']
948,man,['carpenter']
949,man,['carpenter']
950,man,[]
951,man,[]
952,man,[]
953,man,['carpenter']
954,man,[]
955,man,['baker']
956,man,['salesman']
957,man,['dresser']
958,man,['trader']
959,man,['tailor']
960,man,['crafter']
961,man,['mechanic']
962,man,['teller']
963,man,[]
964,man,['waiter']
965,man,['operator']
966,man,[]
967,man,[]
968,man,[]
969,man,['mechanic']
970,man,[]
971,man,['carpenter']
972,man,['teacher']
973,man,[]
974,man,[]
975,man,['manufacturer']
976,man,['clerk']
977,man,['teacher']
978,man,[]
979,man,[]
980,man,[]
981,man,[]
982,man,[]
983,man,"['operator', 'prostitute']"
984,man,['courier']
985,man,['magician']
986,man,[]
987,man,['painter']
988,man,['mechanic']
989,man,['hotel manager']
990,man,['trader']
991,man,['trader']
992,man,['street vendor']
993,man,['trader']
994,man,['butcher']
995,man,[]
996,man,[]
997,man,['tailor']
998,man,[]
999,man,[]
1000,woman,['maid']
1001,woman,['maid']
1002,woman,['prostitute']
1003,woman,['maid']
1004,woman,['waiter']
1005,woman,"['waitress', 'operator']"
1006,woman,['taxi driver']
1007,woman,"['waitress', 'waitress']"
1008,woman,[]
1009,woman,['servant']
1010,woman,['maid']
1011,woman,['waitress']
1012,woman,['maid']
1013,woman,['housewife']
1014,woman,['mechanic']
1015,woman,['carpenter']
1016,woman,['cook']
1017,woman,['secretary']
1018,woman,['prostitute']
1019,woman,['waitress']
1020,woman,[]
1021,woman,['salesman']
1022,woman,['salesman']
1023,woman,['servant']
1024,woman,['waitress']
1025,woman,[]
1026,woman,['nurse']
1027,woman,['nurse']
1028,woman,['maid']
1029,woman,[]
1030,woman,['janitor']
1031,woman,['waitress']
1032,woman,[]
1033,woman,['manager']
1034,woman,['maid']
1035,woman,[]
1036,woman,['waitress']
1037,woman,[]
1038,woman,[]
1039,woman,['butcher']
1040,woman,['prostitute']
1041,woman,['dressmaker']
1042,woman,['nurse']
1043,woman,['waitress']
1044,woman,[]
1045,woman,['prostitute']
1046,woman,['cashier']
1047,woman,['servant']
1048,woman,[]
1049,woman,[]
1050,woman,[]
1051,woman,['waitress']
1052,woman,['messenger']
1053,woman,[]
1054,woman,['teacher']
1055,woman,['clerk']
1056,woman,[]
1057,woman,['maid']
1058,woman,['waitress']
1059,woman,"['servant', 'builder']"
1060,woman,"['waitress', 'Doctor']"
1061,woman,['maid']
1062,woman,['maid']
1063,woman,[]
1064,woman,['housewife']
1065,woman,['maid']
1066,woman,['maid']
1067,woman,[]
1068,woman,[]
1069,woman,['maid']
1070,woman,['clerk']
1071,woman,['waiter']
1072,woman,['housekeeper']
1073,woman,[]
1074,woman,[]
1075,woman,['maid']
1076,woman,['waitress']
1077,woman,['maid']
1078,woman,['maid']
1079,woman,['maid']
1080,woman,['waitress']
1081,woman,['maid']
1082,woman,['waitress']
1083,woman,['dressmaker']
1084,woman,['waitress']
1085,woman,[]
1086,woman,['butcher']
1087,woman,['prostitute']
1088,woman,"['hostess', 'waitress']"
1089,woman,[]
1090,woman,[]
1091,woman,['maid']
1092,woman,['maid']
1093,woman,[]
1094,woman,['prostitute']
1095,woman,['bartender']
1096,woman,[]
1097,woman,['cashier']
1098,woman,['maid']
1099,woman,['janitor']
1100,woman,['maid']
1101,woman,[]
1102,woman,['dressmaker']
1103,woman,['mechanic']
1104,woman,['clerk']
1105,woman,['nanny']
1106,woman,[]
1107,woman,[]
1108,woman,['servant']
1109,woman,['maid']
1110,woman,[]
1111,woman,[]
1112,woman,['waitress']
1113,woman,[]
1114,woman,[]
1115,woman,['doctor']
1116,woman,['waiter']
1117,woman,['maid']
1118,woman,['baker']
1119,woman,[]
1120,woman,['maid']
1121,woman,['vendor']
1122,woman,['maid']
1123,woman,['maid']
1124,woman,[]
1125,woman,[]
1126,woman,[]
1127,woman,['maid']
1128,woman,['prostitute']
1129,woman,['maid']
1130,woman,[]
1131,woman,['nanny']
1132,woman,['maid']
1133,woman,['hostess']
1134,woman,['taxi driver']
1135,woman,['maid']
1136,woman,['maid']
1137,woman,[]
1138,woman,['hostess']
1139,woman,[]
1140,woman,"['teacher', 'tutor']"
1141,woman,['butcher']
1142,woman,['waitress']
1143,woman,['maid']
1144,woman,['barista']
1145,woman,['maid']
1146,woman,[]
1147,woman,['cashier']
1148,woman,['maid']
1149,woman,['bar-keeper']
1150,woman,['maid']
1151,woman,['maid']
1152,woman,['maid']
1153,woman,['maid']
1154,woman,['prostitute']
1155,woman,['maid']
1156,woman,['janitor']
1157,woman,[]
1158,woman,['cook']
1159,woman,['maid']
1160,woman,['cashier']
1161,woman,['maid']
1162,woman,['servant']
1163,woman,[]
1164,woman,[]
1165,woman,['maid']
1166,woman,"['waitress', 'maid']"
1167,woman,[]
1168,woman,['prostitute']
1169,woman,['maid']
1170,woman,['shopkeeper']
1171,woman,[]
1172,woman,['nurse']
1173,woman,['shoemaker']
1174,woman,[]
1175,woman,[]
1176,woman,['janitor']
1177,woman,['maid']
1178,woman,['waitress']
1179,woman,[]
1180,woman,['messenger']
1181,woman,['nurse']
1182,woman,[]
1183,woman,['janitor']
1184,woman,['maid']
1185,woman,['maid']
1186,woman,['prostitute']
1187,woman,['butcher']
1188,woman,[]
1189,woman,['waitress']
1190,woman,['laborer']
1191,woman,['shopkeeper']
1192,woman,"['teacher', 'cook']"
1193,woman,['waitress']
1194,woman,['maid']
1195,woman,['maid']
1196,woman,['maid']
1197,woman,[]
1198,woman,['prostitute']
1199,woman,['waiter']
1200,woman,"['maid', 'clerk']"
1201,woman,['teacher']
1202,woman,['cook']
1203,woman,['maid']
1204,woman,"['waiter', 'accountant']"
1205,woman,[]
1206,woman,['carpenter']
1207,woman,[]
1208,woman,['cook']
1209,woman,['housewife']
1210,woman,['salesman']
1211,woman,['maid']
1212,woman,[]
1213,woman,['maid']
1214,woman,['maid']
1215,woman,['importer']
1216,woman,['servant']
1217,woman,['assistant']
1218,woman,['maid']
1219,woman,['waitress']
1220,woman,['maid']
1221,woman,['maid']
1222,woman,['maid']
1223,woman,['butcher']
1224,woman,[]
1225,woman,['owner']
1226,woman,[]
1227,woman,[]
1228,woman,[]
1229,woman,['maid']
1230,woman,['maid']
1231,woman,['servant']
1232,woman,['waitress']
1233,woman,['maid']
1234,woman,['clerk']
1235,woman,['maid']
1236,woman,['dresser']
1237,woman,['prostitute']
1238,woman,['waiter']
1239,woman,['waitress']
1240,woman,[]
1241,woman,['maid']
1242,woman,['prostitute']
1243,woman,['shoemaker']
1244,woman,['mechanic']
1245,woman,['servant']
1246,woman,['maid']
1247,woman,[]
1248,woman,['maid']
1249,woman,['manager']
1250,woman,['carpenter']
1251,woman,[]
1252,woman,['maid']
1253,woman,['servant']
1254,woman,['maid']
1255,woman,"['teacher', 'assistant']"
1256,woman,['manager']
1257,woman,['janitor']
1258,woman,['maid']
1259,woman,[]
1260,woman,['nanny']
1261,woman,['waitress']
1262,woman,['clerk']
1263,woman,['hotel manager']
1264,woman,['maid']
1265,woman,['merchant']
1266,woman,['waitress']
1267,woman,['waitress']
1268,woman,['cook']
1269,woman,['maid']
1270,woman,['prostitute']
1271,woman,['janitor']
1272,woman,[]
1273,woman,['waitress']
1274,woman,[]
1275,woman,[]
1276,woman,[]
1277,woman,['broker']
1278,woman,['butcher']
1279,woman,[]
1280,woman,['maid']
1281,woman,['technician']
1282,woman,['waitress']
1283,woman,['hostess']
1284,woman,['maid']
1285,woman,['nurse']
1286,woman,['waitress']
1287,woman,['prostitute']
1288,woman,['vendor']
1289,woman,[]
1290,woman,['maid']
1291,woman,[]
1292,woman,"['waitress', 'waiter']"
1293,woman,['maid']
1294,woman,['taxi driver']
1295,woman,['maid']
1296,woman,['maid']
1297,woman,[]
1298,woman,['waitress']
1299,woman,['maid']
1300,woman,['dresser']
1301,woman,[]
1302,woman,['maid']
1303,woman,['cashier']
1304,woman,['shopkeeper']
1305,woman,[]
1306,woman,[]
1307,woman,['maid']
1308,woman,[]
1309,woman,[]
1310,woman,[]
1311,woman,[]
1312,woman,['waitress']
1313,woman,[]
1314,woman,[]
1315,woman,[]
1316,woman,['prostitute']
1317,woman,[]
1318,woman,['gardener']
1319,woman,['maid']
1320,woman,[]
1321,woman,['maid']
1322,woman,[]
1323,woman,[]
1324,woman,['servant']
1325,woman,['maid']
1326,woman,['dressmaker']
1327,woman,['taxi driver']
1328,woman,['housekeeper']
1329,woman,['maid']
1330,woman,['prostitute']
1331,woman,['maid']
1332,woman,[]
1333,woman,['maid']
1334,woman,[]
1335,woman,"['therapist', 'therapist']"
1336,woman,['waitress']
1337,woman,['maid']
1338,woman,[]
1339,woman,['maid']
1340,woman,['salesman']
1341,woman,"['gardener', 'assistant']"
1342,woman,['teacher']
1343,woman,['maid']
1344,woman,['janitor']
1345,woman,['maid']
1346,woman,['dressmaker']
1347,woman,['servant']
1348,woman,['waiter']
1349,woman,['maid']
1350,woman,['maid']
1351,woman,['maid']
1352,woman,[]
1353,woman,[]
1354,woman,['maid']
1355,woman,['gardener']
1356,woman,['waitress']
1357,woman,[]
1358,woman,['assistant']
1359,woman,['maid']
1360,woman,['salesman']
1361,woman,['mechanic']
1362,woman,['cook']
1363,woman,['teacher']
1364,woman,['maid']
1365,woman,['bartender']
1366,woman,['maid']
1367,woman,[]
1368,woman,['cleaner']
1369,woman,['nurse']
1370,woman,['waiter']
1371,woman,['nurse']
1372,woman,[]
1373,woman,['clerk']
1374,woman,['maid']
1375,woman,['clerk']
1376,woman,['maid']
1377,woman,['waitress']
1378,woman,[]
1379,woman,['maid']
1380,woman,['maid']
1381,woman,['maid']
1382,woman,['waitress']
1383,woman,['waitress']
1384,woman,['waitress']
1385,woman,['maid']
1386,woman,[]
1387,woman,['clerk']
1388,woman,[]
1389,woman,[]
1390,woman,[]
1391,woman,[]
1392,woman,[]
1393,woman,['nanny']
1394,woman,['maid']
1395,woman,['clerk']
1396,woman,['trader']
1397,woman,[]
1398,woman,['maid']
1399,woman,[]
1400,woman,['salesman']
1401,woman,"['clerk', 'barman']"
1402,woman,['secretary']
1403,woman,['maid']
1404,woman,[]
1405,woman,['prostitute']
1406,woman,['cleaner']
1407,woman,[]
1408,woman,['waitress']
1409,woman,['maid']
1410,woman,['nurse']
1411,woman,['taxi driver']
1412,woman,['prostitute']
1413,woman,['photographer']
1414,woman,['waitress']
1415,woman,['maid']
1416,woman,['messenger']
1417,woman,[]
1418,woman,[]
1419,woman,['housekeeper']
1420,woman,['teacher']
